"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Class"
"GO:0010837","regulation of keratinocyte proliferation","1/181","33/18670","2.751301e-01","0.54556234","0.51256995","CASK"," 1","BP"
"GO:0014072","response to isoquinoline alkaloid","1/181","33/18670","2.751301e-01","0.54556234","0.51256995","ATG7"," 1","BP"
"GO:0031112","positive regulation of microtubule polymerization or depolymerization","1/181","33/18670","2.751301e-01","0.54556234","0.51256995","MECP2"," 1","BP"
"GO:0033028","myeloid cell apoptotic process","1/181","33/18670","2.751301e-01","0.54556234","0.51256995","BCL2"," 1","BP"
"GO:0036003","positive regulation of transcription from RNA polymerase II promoter in response to stress","1/181","33/18670","2.751301e-01","0.54556234","0.51256995","CHD6"," 1","BP"
"GO:0036314","response to sterol","1/181","33/18670","2.751301e-01","0.54556234","0.51256995","RORA"," 1","BP"
"GO:0042339","keratan sulfate metabolic process","1/181","33/18670","2.751301e-01","0.54556234","0.51256995","B4GALT2"," 1","BP"
"GO:0042755","eating behavior","1/181","33/18670","2.751301e-01","0.54556234","0.51256995","ATP8A2"," 1","BP"
"GO:0043278","response to morphine","1/181","33/18670","2.751301e-01","0.54556234","0.51256995","ATG7"," 1","BP"
"GO:0048536","spleen development","1/181","33/18670","2.751301e-01","0.54556234","0.51256995","BCL2"," 1","BP"
"GO:0048854","brain morphogenesis","1/181","33/18670","2.751301e-01","0.54556234","0.51256995","FOXO3"," 1","BP"
"GO:0051194","positive regulation of cofactor metabolic process","1/181","33/18670","2.751301e-01","0.54556234","0.51256995","PRKAA2"," 1","BP"
"GO:0061036","positive regulation of cartilage development","1/181","33/18670","2.751301e-01","0.54556234","0.51256995","SOX6"," 1","BP"
"GO:0099084","postsynaptic specialization organization","1/181","33/18670","2.751301e-01","0.54556234","0.51256995","NRXN1"," 1","BP"
"GO:1901797","negative regulation of signal transduction by p53 class mediator","1/181","33/18670","2.751301e-01","0.54556234","0.51256995","BCL2"," 1","BP"
"GO:2000758","positive regulation of peptidyl-lysine acetylation","1/181","33/18670","2.751301e-01","0.54556234","0.51256995","PRKAA2"," 1","BP"
"GO:2001024","negative regulation of response to drug","1/181","33/18670","2.751301e-01","0.54556234","0.51256995","NR4A3"," 1","BP"
"GO:0030111","regulation of Wnt signaling pathway","5/181","363/18670","2.768079e-01","0.54848206","0.51531310","FOXO3/DVL3/HNF1B/WWTR1/VANGL2"," 5","BP"
"GO:0019362","pyridine nucleotide metabolic process","3/181","189/18670","2.775734e-01","0.54877763","0.51559079","PRKAA2/NUP210/ZBTB7A"," 3","BP"
"GO:0046496","nicotinamide nucleotide metabolic process","3/181","189/18670","2.775734e-01","0.54877763","0.51559079","PRKAA2/NUP210/ZBTB7A"," 3","BP"
"GO:0048002","antigen processing and presentation of peptide antigen","3/181","189/18670","2.775734e-01","0.54877763","0.51559079","AP2B1/KIF3B/DCTN5"," 3","BP"
"GO:0051341","regulation of oxidoreductase activity","2/181","107/18670","2.780645e-01","0.54934198","0.51612101","GDNF/NOSTRIN"," 2","BP"
"GO:0032102","negative regulation of response to external stimulus","5/181","365/18670","2.805292e-01","0.55093266","0.51761551","SH2B3/NRXN1/RORA/RABGEF1/CASK"," 5","BP"
"GO:0006821","chloride transport","2/181","108/18670","2.816560e-01","0.55093266","0.51761551","CLIC1/CLIC4"," 2","BP"
"GO:0015696","ammonium transport","2/181","108/18670","2.816560e-01","0.55093266","0.51761551","GDNF/RAB3B"," 2","BP"
"GO:0006409","tRNA export from nucleus","1/181","34/18670","2.821699e-01","0.55093266","0.51761551","NUP210"," 1","BP"
"GO:0010574","regulation of vascular endothelial growth factor production","1/181","34/18670","2.821699e-01","0.55093266","0.51761551","RORA"," 1","BP"
"GO:0016601","Rac protein signal transduction","1/181","34/18670","2.821699e-01","0.55093266","0.51761551","WASF2"," 1","BP"
"GO:0031128","developmental induction","1/181","34/18670","2.821699e-01","0.55093266","0.51761551","GDNF"," 1","BP"
"GO:0032892","positive regulation of organic acid transport","1/181","34/18670","2.821699e-01","0.55093266","0.51761551","FABP3"," 1","BP"
"GO:0043276","anoikis","1/181","34/18670","2.821699e-01","0.55093266","0.51761551","BCL2"," 1","BP"
"GO:0043368","positive T cell selection","1/181","34/18670","2.821699e-01","0.55093266","0.51761551","BCL2"," 1","BP"
"GO:0048566","embryonic digestive tract development","1/181","34/18670","2.821699e-01","0.55093266","0.51761551","HNF1B"," 1","BP"
"GO:0060795","cell fate commitment involved in formation of primary germ layer","1/181","34/18670","2.821699e-01","0.55093266","0.51761551","HNF1B"," 1","BP"
"GO:0070884","regulation of calcineurin-NFAT signaling cascade","1/181","34/18670","2.821699e-01","0.55093266","0.51761551","SLC9A1"," 1","BP"
"GO:0071431","tRNA-containing ribonucleoprotein complex export from nucleus","1/181","34/18670","2.821699e-01","0.55093266","0.51761551","NUP210"," 1","BP"
"GO:0106056","regulation of calcineurin-mediated signaling","1/181","34/18670","2.821699e-01","0.55093266","0.51761551","SLC9A1"," 1","BP"
"GO:0140115","export across plasma membrane","1/181","34/18670","2.821699e-01","0.55093266","0.51761551","SLC9A1"," 1","BP"
"GO:0032259","methylation","5/181","366/18670","2.823938e-01","0.55096692","0.51764769","SUV39H1/RAB3B/ARID4A/METTL8/MECP2"," 5","BP"
"GO:0006333","chromatin assembly or disassembly","3/181","191/18670","2.828361e-01","0.55142719","0.51808012","SMARCD1/UBN1/RBBP4"," 3","BP"
"GO:0060485","mesenchyme development","4/181","278/18670","2.839750e-01","0.55324375","0.51978683","BCL2/GDNF/GLIPR2/WWTR1"," 4","BP"
"GO:0014897","striated muscle hypertrophy","2/181","109/18670","2.852460e-01","0.55481155","0.52125982","NR4A3/SLC9A1"," 2","BP"
"GO:0021761","limbic system development","2/181","109/18670","2.852460e-01","0.55481155","0.52125982","NR4A3/TBR1"," 2","BP"
"GO:0048839","inner ear development","3/181","192/18670","2.854709e-01","0.55481155","0.52125982","NR4A3/ATP8A2/VANGL2"," 3","BP"
"GO:0048193","Golgi vesicle transport","5/181","368/18670","2.861301e-01","0.55481155","0.52125982","STX6/PITPNB/KIF3B/DCTN5/KDELR1"," 5","BP"
"GO:0000082","G1/S transition of mitotic cell cycle","4/181","279/18670","2.861361e-01","0.55481155","0.52125982","CRLF3/TFDP2/BCL2/ARID3A"," 4","BP"
"GO:0007219","Notch signaling pathway","3/181","193/18670","2.881077e-01","0.55481155","0.52125982","ZBTB7A/HNF1B/AAK1"," 3","BP"
"GO:0050657","nucleic acid transport","3/181","193/18670","2.881077e-01","0.55481155","0.52125982","NUP210/PABPN1/CPSF2"," 3","BP"
"GO:0050658","RNA transport","3/181","193/18670","2.881077e-01","0.55481155","0.52125982","NUP210/PABPN1/CPSF2"," 3","BP"
"GO:0009152","purine ribonucleotide biosynthetic process","4/181","280/18670","2.882998e-01","0.55481155","0.52125982","PRKAA2/PPT1/NUP210/ZBTB7A"," 4","BP"
"GO:0030522","intracellular receptor signaling pathway","4/181","280/18670","2.882998e-01","0.55481155","0.52125982","NR4A3/ZBTB7A/NR6A1/RORA"," 4","BP"
"GO:0006664","glycolipid metabolic process","2/181","110/18670","2.888343e-01","0.55481155","0.52125982","ST6GALNAC4/ST6GALNAC6"," 2","BP"
"GO:0061387","regulation of extent of cell growth","2/181","110/18670","2.888343e-01","0.55481155","0.52125982","PLXNA4/RND2"," 2","BP"
"GO:0001881","receptor recycling","1/181","35/18670","2.891418e-01","0.55481155","0.52125982","TBC1D16"," 1","BP"
"GO:0014904","myotube cell development","1/181","35/18670","2.891418e-01","0.55481155","0.52125982","BCL2"," 1","BP"
"GO:0019433","triglyceride catabolic process","1/181","35/18670","2.891418e-01","0.55481155","0.52125982","FABP3"," 1","BP"
"GO:0033144","negative regulation of intracellular steroid hormone receptor signaling pathway","1/181","35/18670","2.891418e-01","0.55481155","0.52125982","ZBTB7A"," 1","BP"
"GO:0046466","membrane lipid catabolic process","1/181","35/18670","2.891418e-01","0.55481155","0.52125982","PPT1"," 1","BP"
"GO:0060251","regulation of glial cell proliferation","1/181","35/18670","2.891418e-01","0.55481155","0.52125982","PLAG1"," 1","BP"
"GO:0070873","regulation of glycogen metabolic process","1/181","35/18670","2.891418e-01","0.55481155","0.52125982","PPP1R3B"," 1","BP"
"GO:0071312","cellular response to alkaloid","1/181","35/18670","2.891418e-01","0.55481155","0.52125982","ATG7"," 1","BP"
"GO:1905332","positive regulation of morphogenesis of an epithelium","1/181","35/18670","2.891418e-01","0.55481155","0.52125982","GDNF"," 1","BP"
"GO:0014896","muscle hypertrophy","2/181","111/18670","2.924207e-01","0.55909496","0.52528419","NR4A3/SLC9A1"," 2","BP"
"GO:0031623","receptor internalization","2/181","111/18670","2.924207e-01","0.55909496","0.52528419","ANKRD13B/AP2B1"," 2","BP"
"GO:0098661","inorganic anion transmembrane transport","2/181","111/18670","2.924207e-01","0.55909496","0.52528419","CLIC1/CLIC4"," 2","BP"
"GO:1903509","liposaccharide metabolic process","2/181","111/18670","2.924207e-01","0.55909496","0.52528419","ST6GALNAC4/ST6GALNAC6"," 2","BP"
"GO:1904019","epithelial cell apoptotic process","2/181","111/18670","2.924207e-01","0.55909496","0.52528419","FOXO3/E2F2"," 2","BP"
"GO:0072524","pyridine-containing compound metabolic process","3/181","195/18670","2.933871e-01","0.56041076","0.52652043","PRKAA2/NUP210/ZBTB7A"," 3","BP"
"GO:0017158","regulation of calcium ion-dependent exocytosis","2/181","112/18670","2.960047e-01","0.56041076","0.52652043","RIMS1/CASK"," 2","BP"
"GO:0042303","molting cycle","2/181","112/18670","2.960047e-01","0.56041076","0.52652043","BCL2/VANGL2"," 2","BP"
"GO:0042633","hair cycle","2/181","112/18670","2.960047e-01","0.56041076","0.52652043","BCL2/VANGL2"," 2","BP"
"GO:0048593","camera-type eye morphogenesis","2/181","112/18670","2.960047e-01","0.56041076","0.52652043","BAK1/ATP8A2"," 2","BP"
"GO:0051817","modification of morphology or physiology of other organism involved in symbiotic interaction","2/181","112/18670","2.960047e-01","0.56041076","0.52652043","ATG7/PABPN1"," 2","BP"
"GO:1903510","mucopolysaccharide metabolic process","2/181","112/18670","2.960047e-01","0.56041076","0.52652043","SLC9A1/B4GALT2"," 2","BP"
"GO:0051236","establishment of RNA localization","3/181","196/18670","2.960294e-01","0.56041076","0.52652043","NUP210/PABPN1/CPSF2"," 3","BP"
"GO:0010573","vascular endothelial growth factor production","1/181","36/18670","2.960463e-01","0.56041076","0.52652043","RORA"," 1","BP"
"GO:0050931","pigment cell differentiation","1/181","36/18670","2.960463e-01","0.56041076","0.52652043","BCL2"," 1","BP"
"GO:0051031","tRNA transport","1/181","36/18670","2.960463e-01","0.56041076","0.52652043","NUP210"," 1","BP"
"GO:0071392","cellular response to estradiol stimulus","1/181","36/18670","2.960463e-01","0.56041076","0.52652043","BCL2L2"," 1","BP"
"GO:0071709","membrane assembly","1/181","36/18670","2.960463e-01","0.56041076","0.52652043","NRXN1"," 1","BP"
"GO:2001171","positive regulation of ATP biosynthetic process","1/181","36/18670","2.960463e-01","0.56041076","0.52652043","PRKAA2"," 1","BP"
"GO:0031647","regulation of protein stability","4/181","284/18670","2.969773e-01","0.56177506","0.52780222","BCL2/USP2/DVL3/AAK1"," 4","BP"
"GO:0009156","ribonucleoside monophosphate biosynthetic process","3/181","197/18670","2.986732e-01","0.56458317","0.53044051","PRKAA2/NUP210/ZBTB7A"," 3","BP"
"GO:0009123","nucleoside monophosphate metabolic process","5/181","375/18670","2.992793e-01","0.56532890","0.53114114","PRKAA2/NUP210/ZBTB7A/MECP2/CASK"," 5","BP"
"GO:0031099","regeneration","3/181","198/18670","3.013183e-01","0.56573662","0.53152420","NR4A3/BCL2/BAK1"," 3","BP"
"GO:0051403","stress-activated MAPK cascade","4/181","286/18670","3.013287e-01","0.56573662","0.53152420","ZMYND11/IL1RN/DVL3/VANGL2"," 4","BP"
"GO:0000289","nuclear-transcribed mRNA poly(A) tail shortening","1/181","37/18670","3.028841e-01","0.56573662","0.53152420","AGO2"," 1","BP"
"GO:0003156","regulation of animal organ formation","1/181","37/18670","3.028841e-01","0.56573662","0.53152420","GDNF"," 1","BP"
"GO:0006623","protein targeting to vacuole","1/181","37/18670","3.028841e-01","0.56573662","0.53152420","SMURF1"," 1","BP"
"GO:0021587","cerebellum morphogenesis","1/181","37/18670","3.028841e-01","0.56573662","0.53152420","RORA"," 1","BP"
"GO:0030201","heparan sulfate proteoglycan metabolic process","1/181","37/18670","3.028841e-01","0.56573662","0.53152420","VANGL2"," 1","BP"
"GO:0030212","hyaluronan metabolic process","1/181","37/18670","3.028841e-01","0.56573662","0.53152420","SLC9A1"," 1","BP"
"GO:0032885","regulation of polysaccharide biosynthetic process","1/181","37/18670","3.028841e-01","0.56573662","0.53152420","PPP1R3B"," 1","BP"
"GO:0033280","response to vitamin D","1/181","37/18670","3.028841e-01","0.56573662","0.53152420","PHEX"," 1","BP"
"GO:0043029","T cell homeostasis","1/181","37/18670","3.028841e-01","0.56573662","0.53152420","BCL2"," 1","BP"
"GO:0045923","positive regulation of fatty acid metabolic process","1/181","37/18670","3.028841e-01","0.56573662","0.53152420","NR4A3"," 1","BP"
"GO:0048846","axon extension involved in axon guidance","1/181","37/18670","3.028841e-01","0.56573662","0.53152420","PLXNA4"," 1","BP"
"GO:0086010","membrane depolarization during action potential","1/181","37/18670","3.028841e-01","0.56573662","0.53152420","SCN4B"," 1","BP"
"GO:1902284","neuron projection extension involved in neuron projection guidance","1/181","37/18670","3.028841e-01","0.56573662","0.53152420","PLXNA4"," 1","BP"
"GO:2000142","regulation of DNA-templated transcription, initiation","1/181","37/18670","3.028841e-01","0.56573662","0.53152420","HNF1B"," 1","BP"
"GO:0030282","bone mineralization","2/181","114/18670","3.031647e-01","0.56586513","0.53164495","TUFT1/PHEX"," 2","BP"
"GO:0007179","transforming growth factor beta receptor signaling pathway","3/181","199/18670","3.039647e-01","0.56617138","0.53193268","PEG10/SMURF1/ZBTB7A"," 3","BP"
"GO:0031032","actomyosin structure organization","3/181","199/18670","3.039647e-01","0.56617138","0.53193268","FRMD5/SLC9A1/WASF2"," 3","BP"
"GO:0050866","negative regulation of cell activation","3/181","199/18670","3.039647e-01","0.56617138","0.53193268","SH2B3/RABGEF1/CD84"," 3","BP"
"GO:0071824","protein-DNA complex subunit organization","4/181","288/18670","3.056877e-01","0.56898395","0.53457516","SMARCD1/UBN1/HNF1B/RBBP4"," 4","BP"
"GO:0007162","negative regulation of cell adhesion","4/181","289/18670","3.078699e-01","0.56917761","0.53475711","IL1RN/SH2B3/PLXNA4/CASK"," 4","BP"
"GO:0001825","blastocyst formation","1/181","38/18670","3.096558e-01","0.56917761","0.53475711","HNF1B"," 1","BP"
"GO:0006656","phosphatidylcholine biosynthetic process","1/181","38/18670","3.096558e-01","0.56917761","0.53475711","FABP3"," 1","BP"
"GO:0007340","acrosome reaction","1/181","38/18670","3.096558e-01","0.56917761","0.53475711","RIMS1"," 1","BP"
"GO:0010831","positive regulation of myotube differentiation","1/181","38/18670","3.096558e-01","0.56917761","0.53475711","BCL2"," 1","BP"
"GO:0016572","histone phosphorylation","1/181","38/18670","3.096558e-01","0.56917761","0.53475711","PRKAA2"," 1","BP"
"GO:0032350","regulation of hormone metabolic process","1/181","38/18670","3.096558e-01","0.56917761","0.53475711","TRERF1"," 1","BP"
"GO:0035329","hippo signaling","1/181","38/18670","3.096558e-01","0.56917761","0.53475711","WWTR1"," 1","BP"
"GO:0045494","photoreceptor cell maintenance","1/181","38/18670","3.096558e-01","0.56917761","0.53475711","DRAM2"," 1","BP"
"GO:0046329","negative regulation of JNK cascade","1/181","38/18670","3.096558e-01","0.56917761","0.53475711","ZMYND11"," 1","BP"
"GO:0051590","positive regulation of neurotransmitter transport","1/181","38/18670","3.096558e-01","0.56917761","0.53475711","RAB3B"," 1","BP"
"GO:0060416","response to growth hormone","1/181","38/18670","3.096558e-01","0.56917761","0.53475711","PHEX"," 1","BP"
"GO:0086091","regulation of heart rate by cardiac conduction","1/181","38/18670","3.096558e-01","0.56917761","0.53475711","SCN4B"," 1","BP"
"GO:0097064","ncRNA export from nucleus","1/181","38/18670","3.096558e-01","0.56917761","0.53475711","NUP210"," 1","BP"
"GO:1901021","positive regulation of calcium ion transmembrane transporter activity","1/181","38/18670","3.096558e-01","0.56917761","0.53475711","SLC9A1"," 1","BP"
"GO:1904037","positive regulation of epithelial cell apoptotic process","1/181","38/18670","3.096558e-01","0.56917761","0.53475711","FOXO3"," 1","BP"
"GO:1905898","positive regulation of response to endoplasmic reticulum stress","1/181","38/18670","3.096558e-01","0.56917761","0.53475711","BAK1"," 1","BP"
"GO:0003015","heart process","4/181","290/18670","3.100537e-01","0.56917761","0.53475711","SCN4B/SLC9A1/WWTR1/SGCD"," 4","BP"
"GO:0042063","gliogenesis","4/181","290/18670","3.100537e-01","0.56917761","0.53475711","PLAG1/SOX6/NAB1/SH3TC2"," 4","BP"
"GO:0051650","establishment of vesicle localization","4/181","290/18670","3.100537e-01","0.56917761","0.53475711","RIMS1/KIF3B/MLPH/CASK"," 4","BP"
"GO:2000736","regulation of stem cell differentiation","2/181","116/18670","3.103121e-01","0.56926076","0.53483523","SOX6/GDNF"," 2","BP"
"GO:1902806","regulation of cell cycle G1/S phase transition","3/181","202/18670","3.119100e-01","0.57179933","0.53722028","TFDP2/BCL2/ARID3A"," 3","BP"
"GO:0071356","cellular response to tumor necrosis factor","4/181","291/18670","3.122391e-01","0.57201000","0.53741821","OCLN/FOXO3/RORA/SGMS1"," 4","BP"
"GO:0010906","regulation of glucose metabolic process","2/181","117/18670","3.138804e-01","0.57210785","0.53751015","RORA/PPP1R3B"," 2","BP"
"GO:0043666","regulation of phosphoprotein phosphatase activity","2/181","117/18670","3.138804e-01","0.57210785","0.53751015","PPP2R5C/PPP1R3B"," 2","BP"
"GO:0051153","regulation of striated muscle cell differentiation","2/181","117/18670","3.138804e-01","0.57210785","0.53751015","SOX6/BCL2"," 2","BP"
"GO:0045765","regulation of angiogenesis","5/181","383/18670","3.144255e-01","0.57210785","0.53751015","AGO1/E2F2/AGO2/FOXO4/MECP2"," 5","BP"
"GO:0090287","regulation of cellular response to growth factor stimulus","4/181","292/18670","3.144260e-01","0.57210785","0.53751015","PEG10/SMURF1/ZBTB7A/CASK"," 4","BP"
"GO:0030278","regulation of ossification","3/181","203/18670","3.145600e-01","0.57210785","0.53751015","CLIC1/BCL2/SMURF1"," 3","BP"
"GO:0034470","ncRNA processing","5/181","384/18670","3.163264e-01","0.57210785","0.53751015","AGO1/SUV39H1/AGO2/METTL8/RPP14"," 5","BP"
"GO:0001539","cilium or flagellum-dependent cell motility","1/181","39/18670","3.163621e-01","0.57210785","0.53751015","RFX3"," 1","BP"
"GO:0010761","fibroblast migration","1/181","39/18670","3.163621e-01","0.57210785","0.53751015","PAK3"," 1","BP"
"GO:0030488","tRNA methylation","1/181","39/18670","3.163621e-01","0.57210785","0.53751015","METTL8"," 1","BP"
"GO:0031062","positive regulation of histone methylation","1/181","39/18670","3.163621e-01","0.57210785","0.53751015","MECP2"," 1","BP"
"GO:0050775","positive regulation of dendrite morphogenesis","1/181","39/18670","3.163621e-01","0.57210785","0.53751015","PAK3"," 1","BP"
"GO:0051930","regulation of sensory perception of pain","1/181","39/18670","3.163621e-01","0.57210785","0.53751015","SLC9A1"," 1","BP"
"GO:0055090","acylglycerol homeostasis","1/181","39/18670","3.163621e-01","0.57210785","0.53751015","RORA"," 1","BP"
"GO:0060285","cilium-dependent cell motility","1/181","39/18670","3.163621e-01","0.57210785","0.53751015","RFX3"," 1","BP"
"GO:0060306","regulation of membrane repolarization","1/181","39/18670","3.163621e-01","0.57210785","0.53751015","SCN4B"," 1","BP"
"GO:0070328","triglyceride homeostasis","1/181","39/18670","3.163621e-01","0.57210785","0.53751015","RORA"," 1","BP"
"GO:0072595","maintenance of protein localization in organelle","1/181","39/18670","3.163621e-01","0.57210785","0.53751015","KDELR1"," 1","BP"
"GO:1902229","regulation of intrinsic apoptotic signaling pathway in response to DNA damage","1/181","39/18670","3.163621e-01","0.57210785","0.53751015","BCL2"," 1","BP"
"GO:0009260","ribonucleotide biosynthetic process","4/181","293/18670","3.166143e-01","0.57217638","0.53757452","PRKAA2/PPT1/NUP210/ZBTB7A"," 4","BP"
"GO:0010498","proteasomal protein catabolic process","6/181","477/18670","3.172492e-01","0.57293624","0.53828843","PPP2R5C/SMURF1/UBE2R2/WWTR1/RNF144B/FBXL19"," 6","BP"
"GO:0071222","cellular response to lipopolysaccharide","3/181","205/18670","3.198616e-01","0.57631452","0.54146242","IL1RN/SGMS1/PABPN1"," 3","BP"
"GO:0097164","ammonium ion metabolic process","3/181","205/18670","3.198616e-01","0.57631452","0.54146242","SGMS1/FABP3/MECP2"," 3","BP"
"GO:0016236","macroautophagy","4/181","295/18670","3.209948e-01","0.57631452","0.54146242","SMURF1/PRKAA2/ZFYVE1/ATG7"," 4","BP"
"GO:0016079","synaptic vesicle exocytosis","2/181","119/18670","3.210048e-01","0.57631452","0.54146242","RIMS1/CASK"," 2","BP"
"GO:0000183","chromatin silencing at rDNA","1/181","40/18670","3.230037e-01","0.57631452","0.54146242","SUV39H1"," 1","BP"
"GO:0002369","T cell cytokine production","1/181","40/18670","3.230037e-01","0.57631452","0.54146242","KDELR1"," 1","BP"
"GO:0008156","negative regulation of DNA replication","1/181","40/18670","3.230037e-01","0.57631452","0.54146242","ATG7"," 1","BP"
"GO:0009187","cyclic nucleotide metabolic process","1/181","40/18670","3.230037e-01","0.57631452","0.54146242","RORA"," 1","BP"
"GO:0009268","response to pH","1/181","40/18670","3.230037e-01","0.57631452","0.54146242","SLC9A1"," 1","BP"
"GO:0014046","dopamine secretion","1/181","40/18670","3.230037e-01","0.57631452","0.54146242","GDNF"," 1","BP"
"GO:0014059","regulation of dopamine secretion","1/181","40/18670","3.230037e-01","0.57631452","0.54146242","GDNF"," 1","BP"
"GO:0032467","positive regulation of cytokinesis","1/181","40/18670","3.230037e-01","0.57631452","0.54146242","KIF3B"," 1","BP"
"GO:0035735","intraciliary transport involved in cilium assembly","1/181","40/18670","3.230037e-01","0.57631452","0.54146242","KIF3B"," 1","BP"
"GO:0042026","protein refolding","1/181","40/18670","3.230037e-01","0.57631452","0.54146242","PPIL6"," 1","BP"
"GO:0051931","regulation of sensory perception","1/181","40/18670","3.230037e-01","0.57631452","0.54146242","SLC9A1"," 1","BP"
"GO:0071548","response to dexamethasone","1/181","40/18670","3.230037e-01","0.57631452","0.54146242","FOXO3"," 1","BP"
"GO:0072210","metanephric nephron development","1/181","40/18670","3.230037e-01","0.57631452","0.54146242","GDNF"," 1","BP"
"GO:0090184","positive regulation of kidney development","1/181","40/18670","3.230037e-01","0.57631452","0.54146242","GDNF"," 1","BP"
"GO:0032970","regulation of actin filament-based process","5/181","388/18670","3.239448e-01","0.57754891","0.54262216","PAK3/SLC9A1/VANGL2/RND2/WASF2"," 5","BP"
"GO:0002698","negative regulation of immune effector process","2/181","120/18670","3.245604e-01","0.57754891","0.54262216","RABGEF1/CD84"," 2","BP"
"GO:0006342","chromatin silencing","2/181","120/18670","3.245604e-01","0.57754891","0.54262216","SUV39H1/MECP2"," 2","BP"
"GO:1903052","positive regulation of proteolysis involved in cellular protein catabolic process","2/181","120/18670","3.245604e-01","0.57754891","0.54262216","SMURF1/RNF144B"," 2","BP"
"GO:0006733","oxidoreduction coenzyme metabolic process","3/181","207/18670","3.251645e-01","0.57823857","0.54327011","PRKAA2/NUP210/ZBTB7A"," 3","BP"
"GO:0034248","regulation of cellular amide metabolic process","6/181","483/18670","3.274942e-01","0.57956589","0.54451717","CPEB1/FOXO3/AGO1/AGO2/RPS6KA1/DPH2"," 6","BP"
"GO:0070838","divalent metal ion transport","6/181","483/18670","3.274942e-01","0.57956589","0.54451717","BCL2/BAK1/SLC9A1/CD84/CASK/TPCN1"," 6","BP"
"GO:0044843","cell cycle G1/S phase transition","4/181","298/18670","3.275744e-01","0.57956589","0.54451717","CRLF3/TFDP2/BCL2/ARID3A"," 4","BP"
"GO:0014706","striated muscle tissue development","5/181","390/18670","3.277620e-01","0.57956589","0.54451717","SOX6/BCL2/ALPK3/SLC9A1/SGCD"," 5","BP"
"GO:0009124","nucleoside monophosphate biosynthetic process","3/181","208/18670","3.278161e-01","0.57956589","0.54451717","PRKAA2/NUP210/ZBTB7A"," 3","BP"
"GO:0090276","regulation of peptide hormone secretion","3/181","208/18670","3.278161e-01","0.57956589","0.54451717","RFX3/G6PC2/MYRIP"," 3","BP"
"GO:0048675","axon extension","2/181","121/18670","3.281113e-01","0.57956589","0.54451717","DCLK1/PLXNA4"," 2","BP"
"GO:0019985","translesion synthesis","1/181","41/18670","3.295811e-01","0.57956589","0.54451717","UBE2L6"," 1","BP"
"GO:0021575","hindbrain morphogenesis","1/181","41/18670","3.295811e-01","0.57956589","0.54451717","RORA"," 1","BP"
"GO:0030890","positive regulation of B cell proliferation","1/181","41/18670","3.295811e-01","0.57956589","0.54451717","BCL2"," 1","BP"
"GO:0034122","negative regulation of toll-like receptor signaling pathway","1/181","41/18670","3.295811e-01","0.57956589","0.54451717","SARM1"," 1","BP"
"GO:0035337","fatty-acyl-CoA metabolic process","1/181","41/18670","3.295811e-01","0.57956589","0.54451717","PPT1"," 1","BP"
"GO:0044091","membrane biogenesis","1/181","41/18670","3.295811e-01","0.57956589","0.54451717","NRXN1"," 1","BP"
"GO:0060119","inner ear receptor cell development","1/181","41/18670","3.295811e-01","0.57956589","0.54451717","VANGL2"," 1","BP"
"GO:0090279","regulation of calcium ion import","1/181","41/18670","3.295811e-01","0.57956589","0.54451717","CASK"," 1","BP"
"GO:1902893","regulation of pri-miRNA transcription by RNA polymerase II","1/181","41/18670","3.295811e-01","0.57956589","0.54451717","ATOH8"," 1","BP"
"GO:0018105","peptidyl-serine phosphorylation","4/181","299/18670","3.297696e-01","0.57956589","0.54451717","BCL2/PRKAA2/BAK1/DCLK1"," 4","BP"
"GO:0006006","glucose metabolic process","3/181","209/18670","3.304676e-01","0.57956589","0.54451717","G6PC2/RORA/PPP1R3B"," 3","BP"
"GO:0017148","negative regulation of translation","3/181","209/18670","3.304676e-01","0.57956589","0.54451717","CPEB1/AGO1/AGO2"," 3","BP"
"GO:0035303","regulation of dephosphorylation","3/181","209/18670","3.304676e-01","0.57956589","0.54451717","PPP2R5C/ZFYVE1/PPP1R3B"," 3","BP"
"GO:0071229","cellular response to acid chemical","3/181","209/18670","3.304676e-01","0.57956589","0.54451717","CPEB1/SMARCD1/PRKAA2"," 3","BP"
"GO:0048871","multicellular organismal homeostasis","6/181","485/18670","3.309197e-01","0.57997808","0.54490443","NR4A3/BCL2/DRAM2/PRKAA2/WWTR1/ILDR2"," 6","BP"
"GO:1903409","reactive oxygen species biosynthetic process","2/181","122/18670","3.316573e-01","0.58066814","0.54555276","FOXO3/RORA"," 2","BP"
"GO:0006164","purine nucleotide biosynthetic process","4/181","300/18670","3.319656e-01","0.58066814","0.54555276","PRKAA2/PPT1/NUP210/ZBTB7A"," 4","BP"
"GO:0046390","ribose phosphate biosynthetic process","4/181","300/18670","3.319656e-01","0.58066814","0.54555276","PRKAA2/PPT1/NUP210/ZBTB7A"," 4","BP"
"GO:0030178","negative regulation of Wnt signaling pathway","3/181","210/18670","3.331189e-01","0.58230399","0.54708968","FOXO3/DVL3/WWTR1"," 3","BP"
"GO:0010470","regulation of gastrulation","1/181","42/18670","3.360949e-01","0.58558994","0.55017692","IL1RN"," 1","BP"
"GO:0051154","negative regulation of striated muscle cell differentiation","1/181","42/18670","3.360949e-01","0.58558994","0.55017692","SOX6"," 1","BP"
