mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-10b-5p,NM_001173462,SHISA6,3493,3505,1.0,-18.3,1,8.437808e-05,0.456,0.9089076272727272,0.27526164124999997,-10.39884692653892,11,12,11,3UTR,,0,0
hsa-miR-10b-5p,NM_001173461,SHISA6,3397,3409,1.0,-18.3,1,8.437808e-05,0.456,0.013451636363636393,0.16610797124999993,-10.39884692653892,11,12,11,3UTR,,0,0
hsa-miR-10b-5p,NM_004176,SREBF1,3852,3874,1.0,-20.1,1,1.088226e-05,0.294,5.381749500000001,2.689596469,-11.128578504378995,12,18,8,3UTR,MIRT439117,0,0
hsa-miR-10b-5p,NM_001243438,SPECC1,4374,4397,1.0,-19.0,1,0.0004615122,0.618,-0.6427710000000001,0.04547310124999998,-6.479180412342145,12,15,10,3UTR,,0,0
hsa-miR-10b-5p,NM_001033554,SPECC1,4365,4388,1.0,-19.0,1,0.0004615122,0.618,-0.6427710000000001,0.04547310124999998,-6.479180412342145,12,15,10,3UTR,,0,0
hsa-miR-10b-5p,NM_014573,TMEM97,686,719,1.0,-17.3,1,6.764106e-06,0.5,0.6886485600000001,0.4486390049999999,-13.223621401949268,10,12,10,3UTR,,0,0
hsa-miR-10b-5p,NM_004295,TRAF4,2700,2714,1.0,-18.6,1,0.0003144212,0.5,0.5457093333333333,-0.08074857250000003,-6.9818890181723,11,14,6,3UTR,,0,0
hsa-miR-10b-5p,NM_020791,TAOK1,10264,10280,1.0,-18.3,1,0.00825572,0.544,0.6557904125,1.06956408375,-5.227013184751041,14,16,8,3UTR,,0,0
hsa-miR-10b-5p,NM_025142,TAOK1,9820,9836,1.0,-18.3,1,0.00825572,0.544,0.6557904125,1.06956408375,-5.227013184751041,14,16,8,3UTR,,0,0
hsa-miR-10b-5p,NM_033389,SSH2,4422,4447,1.0,-19.2,1,0.0003049123,0.603,0.36865,0.08374898875000003,-7.8606057810956464,17,25,8,3UTR,,0,0
hsa-miR-10b-5p,NM_015986,CRLF3,1448,1471,1.0,-19.7,1,0.004323784,0.515,0.31466876666666665,0.63647045625,-6.106959766537749,15,17,15,3UTR,MIRT558567,1,1
hsa-miR-10b-5p,NM_033315,RASL10B,1896,1912,1.0,-17.2,1,0.002208302,0.412,0.142,0.28537500000000005,-8.386095861659705,14,16,11,3UTR,,0,0
hsa-miR-10b-5p,NM_002850,PTPRS,6916,6937,1.0,-18.4,1,0.09447354,0.529,3.4401721666666667,5.3331448974999995,-6.571149978897003,18,21,12,3UTR,,0,0
hsa-miR-10b-5p,NM_032306,ALKBH7,1143,1158,1.0,-18.6,1,0.001932831,0.368,0.0,0.0,-8.536853109272258,12,15,9,3UTR,,0,0
hsa-miR-10b-5p,NM_020415,RETN,424,437,1.0,-16.7,1,1.934585e-05,0.353,-1.3498542624999998,0.24552832874999997,-12.097077144933243,10,13,8,3UTR,,0,0
hsa-miR-10b-5p,XM_017026239,EVI5L,3323,3346,1.0,-19.2,1,1.537836e-05,0.456,0.0,0.0,-5.925499359926538,12,17,9,3UTR,,0,0
hsa-miR-10b-5p,NM_003083,SNAPC2,1084,1124,1.0,-19.4,1,0.0005869195,0.294,-0.7561222,-0.44797963500000004,-10.976996655377809,12,16,10,3UTR,,0,0
hsa-miR-10b-5p,NM_001308341,CNN1,1503,1514,1.0,-17.2,1,0.0001028063,0.426,0.6291716699999998,0.28435592,-10.254597317694373,10,11,10,3UTR,,0,1
hsa-miR-10b-5p,NM_001308342,CNN1,1494,1505,1.0,-17.2,1,0.0001028063,0.426,0.6291716699999998,0.28435592,-10.254597317694373,10,11,10,3UTR,,0,1
hsa-miR-10b-5p,NM_001299,CNN1,1228,1239,1.0,-17.2,1,0.0001028063,0.426,0.6291716699999998,0.28435592,-10.254597317694373,10,11,10,3UTR,,0,1
hsa-miR-10b-5p,NM_004117,FKBP5,3538,3557,1.0,-17.8,1,0.0008767961,0.515,4.0318,2.1829662850000005,-13.223621401949268,16,19,10,3UTR,,0,0
hsa-miR-10b-5p,NM_001286636,C6orf89,3808,3830,1.0,-22.7,1,0.0009427979,0.441,0.018236200000000025,-0.09026021249999996,-10.342201311511984,13,17,10,3UTR,MIRT625243,0,0
hsa-miR-10b-5p,NM_001286635,C6orf89,3744,3766,1.0,-22.7,1,0.0009427979,0.441,0.039405800000000026,-0.12466177,-10.342201311511984,13,17,10,3UTR,MIRT625243,0,0
hsa-miR-10b-5p,NM_152734,C6orf89,3644,3666,1.0,-22.7,1,0.0009427979,0.441,0.039405800000000026,-0.12466177,-10.342201311511984,13,17,10,3UTR,MIRT625243,0,0
hsa-miR-10b-5p,NM_001286401,TMEM217,1870,1890,1.0,-18.9,1,0.0002051742,0.544,1.228239857142857,1.7667277399999994,-8.327025306798683,12,16,7,3UTR,,0,0
hsa-miR-10b-5p,NM_145316,TMEM217,1437,1457,1.0,-18.9,1,0.0002051742,0.544,0.9384735714285712,0.8589906849999998,-8.327025306798683,12,16,7,3UTR,,0,0
hsa-miR-10b-5p,NM_017772,TBC1D22B,1971,1985,1.0,-18.3,1,0.01065793,0.515,0.19902012499999996,0.685567839625,-8.829104421649896,11,14,8,3UTR,,1,0
hsa-miR-10b-5p,NM_017772,TBC1D22B,3157,3176,1.0,-18.6,1,0.0001812237,0.426,-0.0034066485714285832,0.11758369325000002,-9.548541924811513,15,19,7,3UTR,,1,0
hsa-miR-10b-5p,NM_018322,SAYSD1,1560,1609,1.0,-21.8,1,0.01098056,0.515,3.2582024749999996,3.994323584999999,-6.733736334547221,17,21,12,3UTR,,0,0
hsa-miR-10b-5p,NM_001304793,SAYSD1,5967,6016,1.0,-21.8,1,0.01098056,0.515,0.621882575,0.28792986749999994,-6.733736334547221,17,21,12,3UTR,,0,0
hsa-miR-10b-5p,NM_002505,NFYA,3622,3644,1.0,-18.1,1,0.0001094325,0.574,1.6448738500000002,1.09572067575,-10.10915223120837,18,22,13,3UTR,,0,0
hsa-miR-10b-5p,NM_021705,NFYA,3535,3557,1.0,-18.1,1,0.0001094325,0.574,1.6448738500000002,1.09572067575,-10.10915223120837,18,22,13,3UTR,,0,0
hsa-miR-10b-5p,NM_001134493,TOMM6,765,776,1.0,-17.2,1,9.526213e-07,0.588,0.55494828,0.43531003749999997,-8.071469890113187,10,11,10,3UTR,,0,0
hsa-miR-10b-5p,NM_001286554,USP49,3179,3197,1.0,-21.9,1,3.96684e-05,0.529,1.1397365111111109,1.0386082099999998,-6.251209375382295,16,18,9,3UTR,,0,0
hsa-miR-10b-5p,NM_057161,KLHDC3,1727,1748,1.0,-19.0,1,8.182898e-06,0.353,1.4109750749999999,0.9457364612500001,-7.826458121119584,11,14,8,3UTR,,0,0
hsa-miR-10b-5p,NM_199184,DNPH1,577,597,1.0,-17.7,1,8.636384e-06,0.368,2.4699031428571425,2.32987075625,-7.307599033628058,14,17,11,3UTR,,0,0
hsa-miR-10b-5p,NM_003221,TFAP2B,3381,3402,1.0,-21.8,1,6.292403e-05,0.603,0.41891069999999997,-0.020241127500000032,-8.339878751753394,17,21,10,3UTR,,0,0
hsa-miR-10b-5p,NM_021814,ELOVL5,2710,2730,1.0,-18.6,1,0.005290598,0.618,-0.04052775,0.13043323467592594,-12.417709117045238,16,20,8,3UTR,,0,0
hsa-miR-10b-5p,NM_001257273,ZNF451,1989,2009,1.0,-20.3,1,0.003720204,0.618,0.8619372875,0.6163774212499997,-10.829842143829342,17,20,8,3UTR,,0,0
hsa-miR-10b-5p,NM_024576,OGFRL1,4171,4202,1.0,-21.0,1,0.003208902,0.588,0.6268186833333332,0.49245024125000003,-5.618663395431772,12,14,12,3UTR,,0,0
hsa-miR-10b-5p,XM_017011306,OGFRL1,4655,4686,1.0,-21.0,1,0.003208902,0.588,0.0,0.0,-5.618663395431772,12,14,12,3UTR,,0,0
hsa-miR-10b-5p,NM_133493,CD109,4584,4598,1.0,-16.9,1,0.006366354,0.603,0.11976804999999996,0.3438464587499999,-11.361627584682608,11,14,8,3UTR,,0,0
hsa-miR-10b-5p,NM_183050,BCKDHB,1929,1953,1.0,-17.4,1,2.913361e-05,0.529,0.09531590909090909,-0.05538129999999998,-10.342201311511984,13,18,7,3UTR,,0,0
hsa-miR-1180-3p,NM_054016,SRSF10,1513,1541,0.953846153846,-23.2,1,2.644613e-05,0.368,-0.029320216666666666,-0.0036206325000000053,-8.882539653482215,15,21,9,3UTR,,0,0
hsa-miR-1180-3p,NM_058202,SPAG11B,604,629,0.953846153846,-25.2,1,0.0004519077,0.471,-0.39252870000000006,-0.17472621375,-3.793324837357118,19,25,11,3UTR,,0,0
hsa-miR-1180-3p,NM_058200,SPAG11B,682,707,0.953846153846,-25.2,1,0.0004519077,0.471,-0.3453328802499999,-0.19107579499999996,-3.793324837357118,19,25,11,3UTR,,0,0
hsa-miR-1180-3p,NM_001256676,STOML1,1366,1385,0.953846153846,-26.4,1,1.805552e-08,0.338,2.2652220166666663,3.50950641625,-4.95700071937229,16,19,8,3UTR,,0,0
hsa-miR-1180-3p,NM_001319967,NLRP2B,628,654,0.953846153846,-24.2,1,5.796705e-05,0.426,0.0,0.0,-4.794414363722071,20,26,8,3UTR,,0,0
hsa-miR-1180-3p,NM_001024383,NAV3,8483,8503,0.953846153846,-23.3,1,7.981684e-07,0.559,1.9809518076923078,3.962938497499999,-5.226705058867908,18,20,10,3UTR,,0,0
hsa-miR-1180-3p,NM_014903,NAV3,8417,8437,0.953846153846,-23.3,1,7.981684e-07,0.559,1.9809518076923078,3.962938497499999,-5.226705058867908,18,20,10,3UTR,,0,0
hsa-miR-1180-3p,NM_207469,DEFB132,804,842,0.953846153846,-24.1,1,0.0004268293,0.412,-0.13316258,-0.04250433924999998,-5.694283598550164,16,20,8,3UTR,,0,0
hsa-miR-1180-3p,NM_012429,SEC14L2,3125,3144,0.953846153846,-25.8,1,5.507022e-05,0.294,0.28263482307692306,0.3585887724999999,-13.6655996434504,16,19,13,3UTR,,0,0
hsa-miR-1180-3p,NM_001204204,SEC14L2,2876,2895,0.953846153846,-25.8,1,5.507022e-05,0.294,0.28263482307692306,0.3585887724999999,-13.6655996434504,16,19,13,3UTR,,0,0
hsa-miR-1180-3p,NM_001291932,SEC14L2,3049,3068,0.953846153846,-25.8,1,5.507022e-05,0.294,0.28263482307692306,0.3585887724999999,-13.6655996434504,16,19,13,3UTR,,0,0
hsa-miR-1180-3p,NM_015103,PLXND1,6895,6921,0.953846153846,-29.7,1,2.320754e-06,0.397,0.39244909000000006,0.23143748999999994,-6.7623489216120145,17,20,10,3UTR,,0,0
hsa-miR-1180-3p,NM_015681,B9D1,969,987,0.953846153846,-24.5,1,6.991557e-08,0.338,0.0017781599999999952,0.2249734297222221,-10.10915223120837,15,18,10,3UTR,,0,0
hsa-miR-1180-3p,NM_001321214,B9D1,1058,1076,0.953846153846,-24.5,1,6.991557e-08,0.338,0.0017781599999999952,0.2249734297222221,-10.10915223120837,15,18,10,3UTR,,0,0
hsa-miR-1180-3p,NM_016610,TLR8,3648,3671,0.955128205128,-24.5,1,1.196403e-05,0.485,0.0,0.0,-13.6655996434504,12,15,11,3UTR,,0,0
hsa-miR-1180-3p,NM_138636,TLR8,3511,3534,0.955128205128,-24.5,1,1.196403e-05,0.485,0.0,0.0,-13.6655996434504,12,15,11,3UTR,,0,0
hsa-miR-1180-3p,NM_001198986,EPPIN-WFDC6,738,787,0.961538461538,-23.5,1,0.0001151358,0.515,0.024535804878048774,0.10462193000000003,-3.937574446201665,20,43,9,3UTR,,0,0
hsa-miR-1180-3p,NM_001281742,UBE2C,362,387,0.961538461538,-23.8,1,0.0003238863,0.529,4.66594676923077,4.0388475262500005,-7.284377755798021,21,25,10,3UTR,,0,0
hsa-miR-1180-3p,NM_003441,ZNF141,12168,12215,0.961538461538,-25.1,1,0.004831592,0.5,0.22733815384615388,0.07530762500000007,-5.180080914529843,21,28,12,3UTR,,0,0
hsa-miR-1180-3p,NM_001348278,ZNF141,2081,2128,0.961538461538,-25.1,1,0.004831592,0.5,0.22733815384615388,0.07530762500000007,-5.180080914529843,21,28,12,3UTR,,0,0
hsa-miR-1180-3p,XM_011513832,FBXL5,2669,2702,0.961538461538,-21.7,1,1.703112e-05,0.588,0.0,0.0,-5.226705058867908,17,20,12,3UTR,,0,0
hsa-miR-1180-3p,XM_017014665,ST6GALNAC6,2445,2462,0.961538461538,-27.4,1,0.3276952,0.564,0.0,0.0,-11.127071249433312,16,17,12,3UTR,,0,0
hsa-miR-1180-3p,NM_205837,LST1,522,538,0.961538461538,-23.8,1,1.308906e-07,0.368,-0.6103162833333333,-0.007120968749999991,-8.14709009323158,14,16,9,3UTR,,0,0
hsa-miR-1180-3p,NM_007161,LST1,436,452,0.961538461538,-23.8,1,1.308906e-07,0.368,-0.6103162833333333,-0.007120968749999991,-8.14709009323158,14,16,9,3UTR,,0,0
hsa-miR-1180-3p,NM_205840,LST1,392,408,0.961538461538,-23.8,1,1.308906e-07,0.368,-0.6103162833333333,-0.007120968749999991,-8.14709009323158,14,16,9,3UTR,,0,0
hsa-miR-1180-3p,NM_001081686,G6PC2,1913,1928,0.961538461538,-23.1,1,0.1070021,0.426,0.13279264444444447,0.13813580249999996,-14.90810611177858,13,15,9,3UTR,,0,0
hsa-miR-1180-3p,XM_011525844,DCC,5910,5948,0.961538461538,-23.9,1,0.003272463,0.544,0.0,0.0,-6.618099312767468,18,38,9,3UTR,,0,0
hsa-miR-1180-3p,XM_005266677,KDSR,3560,3587,0.961538461538,-23.0,1,0.0002133046,0.529,0.0,0.0,-4.95700071937229,20,27,9,3UTR,,0,0
hsa-miR-1180-3p,NM_002035,KDSR,3701,3728,0.961538461538,-23.0,1,0.0002133046,0.529,0.06113116923076912,0.06423603124999998,-4.95700071937229,20,27,9,3UTR,,0,0
hsa-miR-1180-3p,XM_017024813,PNPO,1870,1891,0.961538461538,-26.6,1,0.00016842,0.515,0.0,0.0,-5.035831305685297,16,21,8,3UTR,,0,0
hsa-miR-1180-3p,XM_024446666,RNF32,1738,1777,0.961538461538,-24.0,1,3.864386e-06,0.515,0.0,0.0,-7.52560118544185,17,23,8,3UTR,,0,0
hsa-miR-1180-3p,NM_001308274,RNF32,1606,1645,0.961538461538,-24.0,1,3.864386e-06,0.515,0.09180112499999998,-0.10098965874999999,-7.52560118544185,17,23,8,3UTR,,0,0
hsa-miR-1180-3p,NM_025083,EDC3,2031,2051,0.961538461538,-23.9,1,1.82541e-05,0.441,0.27801903,3.335857898750001,-8.303804028968646,17,20,10,3UTR,,0,0
hsa-miR-1180-3p,NM_001301104,PPCDC,1463,1490,0.961538461538,-23.6,1,0.0002587548,0.588,0.1570761423076923,-0.015341147500000006,-3.793324837357118,19,27,10,3UTR,,0,0
hsa-miR-1180-3p,XM_011543900,ZNF81,9801,9834,0.961538461538,-24.1,1,0.000114781,0.603,0.0,0.0,-6.514540193678739,18,33,9,3UTR,,0,0
hsa-miR-1180-3p,NM_001171092,CLDN2,1262,1292,0.961538461538,-22.9,1,0.00171262,0.412,0.0,0.0,-7.474939230287874,19,30,7,3UTR,,0,0
hsa-miR-1180-3p,NM_001171095,CLDN2,1031,1061,0.961538461538,-22.9,1,0.00171262,0.412,0.0,0.0,-7.474939230287874,19,30,7,3UTR,,0,0
hsa-miR-1180-3p,NM_020384,CLDN2,1097,1127,0.961538461538,-22.9,1,0.00171262,0.412,0.0,0.0,-7.474939230287874,19,30,7,3UTR,,0,0
hsa-miR-1180-3p,NM_001142466,GPT2,2333,2370,0.961538461538,-27.6,1,0.01901287,0.397,0.13025521428571424,0.43230737125,-5.226705058867908,19,23,14,3UTR,,0,0
hsa-miR-1180-3p,NM_001015056,RTKN,1855,1873,0.961538461538,-25.7,1,1.923502e-05,0.485,3.0683961823529406,3.6488778,-4.95700071937229,16,18,9,3UTR,,0,0
hsa-miR-1180-3p,NM_152430,OR51E1,2904,2954,0.961538461538,-21.3,1,0.0007268547,0.603,0.006700820000000001,0.14540747375000002,-3.937574446201665,20,50,8,3UTR,,0,0
hsa-miR-1180-3p,NM_007357,COG2,2501,2536,0.961538461538,-25.1,1,3.764349e-05,0.515,0.739288938235294,1.2213931275,-4.95700071937229,20,35,13,3UTR,,0,0
hsa-miR-1180-3p,NM_001145036,COG2,2498,2533,0.961538461538,-25.1,1,3.764349e-05,0.515,0.739288938235294,1.2213931275,-4.95700071937229,20,35,13,3UTR,,0,0
hsa-miR-1180-3p,NM_004485,GNG4,4457,4484,0.961538461538,-27.2,1,2.070554e-05,0.5,0.0,0.0,-6.199507187700468,17,20,10,3UTR,,0,0
hsa-miR-1180-3p,NM_001098721,GNG4,4569,4596,0.961538461538,-27.2,1,2.070554e-05,0.5,0.0,0.0,-6.199507187700468,17,20,10,3UTR,,0,0
hsa-miR-1180-3p,XM_011544167,GNG4,4270,4297,0.961538461538,-27.2,1,2.070554e-05,0.5,0.0,0.0,-6.199507187700468,17,20,10,3UTR,,0,0
hsa-miR-1180-3p,NM_015251,ATMIN,3691,3708,0.961538461538,-23.2,1,0.0008592598,0.574,0.6663325,-0.16808246249999997,-12.371084972707173,15,17,8,3UTR,,0,0
hsa-miR-1180-3p,NM_014311,SMUG1,1066,1086,0.961538461538,-23.0,1,8.095795e-05,0.515,-0.5971347499999999,-0.0613563325,-8.382441102962257,16,20,8,3UTR,,0,0
hsa-miR-1180-3p,XM_011538118,SMUG1,1096,1116,0.961538461538,-23.0,1,8.095795e-05,0.515,0.0,0.0,-8.382441102962257,16,20,8,3UTR,,0,0
hsa-miR-1180-3p,NM_031479,INHBE,2019,2039,0.961538461538,-22.8,1,3.473644e-06,0.515,-0.43274837499999996,-0.06187188137500003,-6.32496191835154,17,20,10,3UTR,,0,0
hsa-miR-1180-3p,NM_001321248,VOPP1,470,490,0.961538461538,-21.7,1,0.002359963,0.397,-0.12857231111111111,-0.024605241250000062,-10.752244329692425,14,20,9,3UTR,,0,0
hsa-miR-1180-3p,XM_017012678,CALN1,2259,2288,0.961538461538,-24.4,1,0.001600182,0.471,0.0,0.0,-5.226705058867908,20,29,10,3UTR,,0,0
hsa-miR-1180-3p,NM_031468,CALN1,2147,2176,0.961538461538,-24.4,1,0.001600182,0.471,0.21056102000000004,-0.018544532500000037,-5.226705058867908,20,29,10,3UTR,,0,0
hsa-miR-1180-3p,NM_024636,STEAP4,3726,3771,0.961538461538,-23.9,1,0.0002115656,0.574,-0.06313175609756094,0.11947243750000003,-4.95700071937229,19,45,9,3UTR,,0,0
hsa-miR-1180-3p,NM_001009880,KIAA0930,1973,2004,0.961538461538,-27.5,1,7.510187e-06,0.412,0.0,0.0,-3.937574446201665,21,30,11,3UTR,,0,0
hsa-miR-1180-3p,NM_015264,KIAA0930,2045,2076,0.961538461538,-27.5,1,7.510187e-06,0.412,0.0,0.0,-3.937574446201665,21,30,11,3UTR,,0,0
hsa-miR-1180-3p,XM_011530017,KIAA0930,2008,2039,0.961538461538,-27.5,1,7.510187e-06,0.412,0.0,0.0,-3.937574446201665,21,30,11,3UTR,,0,0
hsa-miR-1180-3p,NM_001253845,ADM2,3656,3673,0.961538461538,-23.5,1,0.0007484269,0.368,0.0,0.0,-11.459792044404098,16,17,16,3UTR,,0,0
hsa-miR-1180-3p,NM_006438,COLEC10,2072,2094,0.961538461538,-23.6,1,0.0009189298,0.618,1.2602684166666667,0.46108361500000006,-7.284377755798021,20,22,17,3UTR,,0,0
hsa-miR-1180-3p,NM_001252406,ZBTB7B,3013,3045,0.961538461538,-33.0,1,7.666301e-08,0.235,0.42154557,0.56813548125,-3.793324837357118,18,22,12,3UTR,,0,0
hsa-miR-1180-3p,NM_001256455,ZBTB7B,2773,2805,0.961538461538,-33.0,1,7.666301e-08,0.235,0.42154557,0.56813548125,-3.793324837357118,18,22,12,3UTR,,0,0
hsa-miR-1180-3p,NM_001204294,MUC1,769,788,0.961538461538,-24.7,1,0.0003531069,0.382,-0.6103428090909092,-0.2244911185625001,-12.893365778234283,17,19,14,3UTR,,0,0
hsa-miR-1180-3p,NM_001044393,MUC1,656,675,0.961538461538,-24.7,1,0.0003531069,0.382,-0.7480328181818181,0.5540991859,-12.893365778234283,17,19,14,3UTR,,0,0
hsa-miR-1180-3p,NM_001044390,MUC1,688,707,0.961538461538,-24.7,1,0.0003531069,0.382,-0.7480328181818181,0.0015131303624999481,-12.893365778234283,17,19,14,3UTR,,0,0
hsa-miR-1180-3p,NM_001204293,MUC1,776,795,0.961538461538,-24.7,1,0.0003531069,0.382,0.9616577272727272,0.5445449717874999,-12.893365778234283,17,19,14,3UTR,,0,0
hsa-miR-1180-3p,NM_002456,MUC1,898,917,0.961538461538,-24.7,1,0.0003531069,0.382,0.9616577272727272,0.5445449717874999,-12.893365778234283,17,19,14,3UTR,,0,0
hsa-miR-1180-3p,NM_001204291,MUC1,802,821,0.961538461538,-24.7,1,0.0003531069,0.382,-0.5242870324545454,0.04550925126250002,-12.893365778234283,17,19,14,3UTR,,0,0
hsa-miR-1180-3p,NM_001044392,MUC1,556,575,0.961538461538,-24.7,1,0.0003531069,0.382,0.33483523636363643,0.42179659428750005,-12.893365778234283,17,19,14,3UTR,,0,0
hsa-miR-1180-3p,NM_001204295,MUC1,646,665,0.961538461538,-24.7,1,0.0003531069,0.382,0.33483523636363643,0.6631838430375002,-12.893365778234283,17,19,14,3UTR,,0,0
hsa-miR-1180-3p,NM_201546,CDCP2,1859,1884,0.961538461538,-24.7,1,0.0009563426,0.441,0.2660891090909091,0.51154816075,-5.180080914529843,20,25,11,3UTR,,0,0
hsa-miR-1180-3p,NM_004932,CDH6,7444,7464,0.961538461538,-23.9,1,0.002511452,0.559,1.5857377545454547,1.05795069375,-11.398282843874613,15,20,7,3UTR,,0,0
hsa-miR-1180-3p,NM_033345,RGS8,4132,4157,0.961538461538,-24.5,1,1.640706e-05,0.368,0.4300941777777778,0.44769877750000014,-3.937574446201665,21,25,11,3UTR,,0,0
hsa-miR-1180-3p,NM_001102450,RGS8,4261,4286,0.961538461538,-24.5,1,1.640706e-05,0.368,0.3357829888888889,0.3826240824999999,-3.937574446201665,21,25,11,3UTR,,0,0
hsa-miR-1180-3p,XM_005245555,RGS8,4276,4301,0.961538461538,-24.5,1,1.640706e-05,0.368,0.0,0.0,-3.937574446201665,21,25,11,3UTR,,0,0
hsa-miR-1180-3p,NM_182762,MACC1,3351,3367,0.961538461538,-24.1,1,2.525456e-05,0.397,-0.21462499999999995,0.12125508750000005,-15.578829219216571,15,16,15,3UTR,,0,0
hsa-miR-1180-3p,NM_207404,ZNF662,4658,4677,0.961538461538,-22.6,1,0.02031068,0.5,0.164416375,-0.07927455000000001,-12.893365778234283,16,19,7,3UTR,,0,0
hsa-miR-1180-3p,NM_016173,HEMK1,2245,2288,0.961538461538,-26.8,1,0.0001258589,0.574,0.19004977619047622,-0.03318881675,-3.937574446201665,22,43,12,3UTR,,0,0
hsa-miR-1180-3p,NM_001317851,HEMK1,1944,1987,0.961538461538,-26.8,1,0.0001258589,0.574,0.1588403595238095,0.039768997500000014,-3.937574446201665,22,43,12,3UTR,,0,0
hsa-miR-1180-3p,XM_017007170,SLMAP,1805,1856,0.961538461538,-20.9,1,0.001734481,0.632,0.0,0.0,-3.937574446201665,22,51,12,3UTR,,0,0
hsa-miR-1180-3p,XM_011534106,SLMAP,1715,1766,0.961538461538,-20.9,1,0.001734481,0.632,0.0,0.0,-3.937574446201665,22,51,12,3UTR,,0,0
hsa-miR-1180-3p,NM_006452,PAICS,2676,2705,0.961538461538,-23.6,1,0.000639463,0.441,-0.20963338,-0.16110551525,-8.004855389940193,19,29,10,3UTR,,0,0
hsa-miR-1180-3p,NM_001206997,CFAP299,877,898,0.961538461538,-20.9,1,0.0004805927,0.706,-0.11269250000000006,0.7048672825,-6.03692083205025,16,18,16,3UTR,,0,0
hsa-miR-1180-3p,NM_152770,CFAP299,826,847,0.961538461538,-20.9,1,0.0004805927,0.706,-0.11269250000000006,0.7048672825,-6.03692083205025,16,18,16,3UTR,,0,0
hsa-miR-1180-3p,NM_001243736,LAMTOR3,920,941,0.961538461538,-22.8,1,0.001577993,0.574,0.20522567500000002,-0.06481715375000006,-12.893365778234283,17,21,7,3UTR,,0,0
hsa-miR-1180-3p,NM_021970,LAMTOR3,941,962,0.961538461538,-22.8,1,0.001577993,0.574,0.2782565666666667,-0.044994156250000084,-12.893365778234283,17,21,7,3UTR,,0,0
hsa-miR-1180-3p,XM_017010784,GRM1,4468,4520,0.961538461538,-25.8,1,0.003489647,0.441,0.0,0.0,-4.95700071937229,19,29,12,3UTR,,0,0
hsa-miR-1180-3p,NM_001278065,GRM1,4405,4457,0.961538461538,-25.8,1,0.003489647,0.441,0.5368717166666667,1.14026546375,-4.95700071937229,19,29,12,3UTR,,0,0
hsa-miR-1180-3p,NM_001164695,IYD,5879,5899,0.961538461538,-22.3,1,1.338869e-08,0.412,-0.4072499999999999,-0.026150000000000003,-6.32496191835154,16,20,10,3UTR,,0,0
hsa-miR-1180-3p,NM_001164694,IYD,5930,5950,0.961538461538,-22.3,1,1.338869e-08,0.412,-0.4072499999999999,-0.026150000000000003,-6.32496191835154,16,20,10,3UTR,,0,0
hsa-miR-1180-3p,NM_203395,IYD,5818,5838,0.961538461538,-22.3,1,1.338869e-08,0.412,-0.4072499999999999,-0.026150000000000003,-6.32496191835154,16,20,10,3UTR,,0,0
hsa-miR-1180-3p,NM_001143912,FAM76A,2632,2649,0.961538461538,-26.0,1,0.06034197,0.485,0.06555890000000002,0.32739573749999995,-17.012402953046756,14,17,7,3UTR,,0,0
hsa-miR-1180-3p,NM_001143913,FAM76A,2545,2562,0.961538461538,-26.0,1,0.06034197,0.485,0.06555890000000002,0.32739573749999995,-17.012402953046756,14,17,7,3UTR,,0,0
hsa-miR-1180-3p,NM_152660,FAM76A,2530,2547,0.961538461538,-26.0,1,0.06034197,0.485,0.06555890000000002,0.32739573749999995,-17.012402953046756,14,17,7,3UTR,,0,0
hsa-miR-1180-3p,NM_001143914,FAM76A,2443,2460,0.961538461538,-26.0,1,0.06034197,0.485,0.06555890000000002,0.32739573749999995,-17.012402953046756,14,17,7,3UTR,,0,0
hsa-miR-1180-3p,NM_001143915,FAM76A,2290,2307,0.961538461538,-26.0,1,0.06034197,0.485,0.06555890000000002,0.32739573749999995,-17.012402953046756,14,17,7,3UTR,,0,0
hsa-miR-1180-3p,NM_005633,SOS1,4949,4983,0.961538461538,-23.2,1,4.676852e-05,0.515,4.417155520322581,4.164142633749999,-4.95700071937229,19,34,7,3UTR,,0,0
hsa-miR-1180-3p,XM_024451725,EPHX3,1358,1389,0.961538461538,-27.3,1,6.731506e-06,0.515,0.0,0.0,-4.993964104447428,21,31,10,3UTR,,0,0
hsa-miR-1180-3p,NM_001005210,LRRC55,5190,5214,0.961538461538,-23.0,1,2.746164e-06,0.515,0.0,0.0,-8.517224755033276,18,24,8,3UTR,,0,0
hsa-miR-1180-3p,NM_001199056,CDIP1,2158,2189,0.961538461538,-26.0,1,6.074222e-05,0.441,4.43122074,3.107731225,-5.035831305685297,18,31,10,3UTR,,0,0
hsa-miR-1180-3p,XM_006713717,CIP2A,7852,7889,0.961538461538,-22.4,1,0.0003146574,0.603,0.0,0.0,-3.937574446201665,20,37,8,3UTR,,0,0
hsa-miR-1180-3p,NM_001330148,GRAP,1010,1026,0.961538461538,-23.7,1,8.327911e-05,0.324,-0.6088507285714285,-0.5746839075000001,-17.012402953046756,15,16,15,3UTR,,0,0
hsa-miR-1180-3p,NM_003885,CDK5R1,2704,2722,0.961538461538,-24.6,1,9.429324e-06,0.338,2.0363245,0.7242078975,-8.340767414043784,16,18,10,3UTR,,0,0
